country,time,pspp,bond_yields_10yr,yield_spreads,lt_govt_debt_sec_issued,st_govt_debt_sec_issued,hicp,ciss_country,industrial_output,M2,vix,debt_to_gdp,primary_deficit,real_gdp,ECB_10yr_benchmark,ecb_yield_spreads
Ireland,2022-11,231,2.53,46,84847.542,1500,9.00,0.3485,199.00,4.600,21.670,49.100,2.281,133963.6,2.9341,-40.41
Ireland,2022-12,217,2.59,50,84847.542,0,8.20,0.3515,180.40,3.900,19.400,49.100,2.281,133963.6,3.0002,-41.02
Ireland,2023-01,187,2.65,46,83991.552,170,7.50,0.3103,192.00,3.000,20.700,44.700,2.250,129774.3,3.0442,-39.42
Ireland,2023-02,144,2.86,49,83863.998,191.5,8.10,0.2542,197.80,2.100,18.700,44.700,2.250,129774.3,3.223,-36.30
Ireland,2023-03,-2085,2.86,48,83863.998,456.1,7.00,0.2844,145.70,1.500,15.780,44.700,2.250,129774.3,3.2328,-37.28
Italy,2019-11,992,1.27,162,131078.984,120506.71,0.20,0.3056,104.60,6.100,13.780,136.400,1.595,446648.1,0.3016,96.84
Italy,2019-12,-33,1.37,167,131078.984,113928.9,0.50,0.3091,101.80,5.700,18.840,136.400,1.595,446648.1,0.3662,100.38
Italy,2020-01,4552,1.28,159,134670.983,119728.9,0.40,0.2349,105.70,5.500,40.110,134.100,1.854,476398.1,0.3162,96.38
Italy,2020-02,2266,0.96,143,134205.783,118653.9,0.20,0.1897,103.30,5.800,53.540,134.100,1.854,476398.1,0.1333,82.67
Italy,2020-03,11855,1.55,209,134155.783,118478.9,0.10,0.5262,74.10,7.300,34.150,134.100,1.854,476398.1,0.3682,118.18
Italy,2020-04,10919,1.80,225,129555.619,128577.4,0.10,0.6198,58.20,8.200,27.510,137.200,1.016,405274.9,0.5538,124.62
Italy,2020-05,2853,1.76,228,130375.619,139427.4,-0.30,0.5117,84.50,9.300,30.430,137.200,1.016,405274.9,0.4784,128.16
Italy,2020-06,2327,1.46,189,138337.369,140768.79,-0.40,0.4405,91.60,9.200,24.460,137.200,1.016,405274.9,0.3505,110.95
Italy,2020-07,7876,1.20,172,140680.669,138592.71,0.80,0.3416,97.90,10.100,26.410,148.600,-1.922,375232.5,0.2207,97.93
Italy,2020-08,1727,1.03,155,140164.169,139913.06,-0.50,0.2995,104.30,9.400,26.370,148.600,-1.922,375232.5,0.1605,86.95
Italy,2020-09,3242,0.98,150,141814.633,139635.06,-1.00,0.2243,100.20,10.300,38.020,148.600,-1.922,375232.5,0.123,85.70
Italy,2020-10,2039,0.77,138,137366.786,135495.86,-0.60,0.1668,102.40,10.600,20.570,153.700,-3.940,425413.3,0.0005,76.95
Italy,2020-11,-1473,0.66,127,139003.556,134012.21,-0.30,0.1057,100.30,10.700,22.750,153.700,-3.940,425413.3,-0.0553,71.53
Italy,2020-12,-773,0.58,120,138599.768,125282.872,-0.30,0.0825,100.60,11.700,33.090,153.700,-3.940,425413.3,-0.0915,67.15
Italy,2021-01,3792,0.62,120,144157.02,131082.872,0.70,0.0966,104.20,12.300,27.950,154.900,-6.205,455099.1,-0.0636,68.36
Italy,2021-02,3800,0.59,104,144145.76,127622.523,1.00,0.0860,102.70,12.100,19.400,154.900,-6.205,455099.1,0.0643,52.57
Italy,2021-03,2791,0.70,106,145875.872,124665.243,0.60,0.0697,103.00,10.100,18.610,154.900,-6.205,455099.1,0.1479,55.21
Italy,2021-04,3181,0.80,113,148804.272,123165.243,1.00,0.0463,104.00,9.200,16.760,158.900,-7.185,412451.5,0.2051,59.49
Italy,2021-05,585,0.98,120,150155.272,122965.243,1.20,0.0531,102.80,8.200,15.830,158.900,-7.185,412451.5,0.377,60.30
Italy,2021-06,-3698,0.88,117,152173.563,123035.942,1.30,0.0457,104.90,8.100,18.240,158.900,-7.185,412451.5,0.3039,57.61
Italy,2021-07,5709,0.75,120,153338.372,123583.552,1.00,0.0467,105.70,7.800,16.480,155.600,-6.537,440603.5,0.164,58.60
Italy,2021-08,-609,0.63,117,152916.372,124248.552,2.50,0.0438,104.00,7.800,23.140,155.600,-6.537,440603.5,0.0598,57.02
Italy,2021-09,3767,0.78,114,154369.372,124076.552,2.90,0.0408,105.30,7.600,16.260,155.600,-6.537,440603.5,0.1967,58.33
Italy,2021-10,3061,0.96,117,155810.372,121765.752,3.20,0.0588,105.10,7.500,27.190,154.000,-5.915,450465.4,0.3523,60.77
Italy,2021-11,-3783,1.01,132,155920.372,120391.452,3.90,0.1011,107.10,7.200,17.220,154.000,-5.915,450465.4,0.3123,69.77
Italy,2021-12,-379,1.05,143,156923.122,113491.452,4.20,0.1128,105.40,7.000,24.830,154.000,-5.915,450465.4,0.2791,77.09
Italy,2022-01,6191,1.35,147,159951.894,112954.872,5.10,0.0730,102.00,6.600,30.150,149.900,-5.455,484155.3,0.534,81.60
Italy,2022-02,2048,1.79,164,160139.554,112654.872,6.20,0.1465,106.10,6.600,20.560,149.900,-5.455,484155.3,0.9442,84.58
Italy,2022-03,3373,1.85,157,153751.804,112112.152,6.80,0.1869,106.50,6.600,33.400,149.900,-5.455,484155.3,1.0542,79.58
Italy,2022-04,1363,2.44,169,154075.113,111762.152,6.30,0.2050,107.60,6.500,26.190,151.400,-4.631,445884.4,1.5682,87.18
Italy,2022-05,5488,2.99,204,153770.657,111191.535,7.30,0.2085,106.10,6.100,28.710,151.400,-4.631,445884.4,1.8742,111.58
Italy,2022-06,103,3.64,219,154712.907,110190.035,8.50,0.1904,104.10,6.000,21.330,151.400,-4.631,445884.4,2.4373,120.27
Italy,2022-07,2256,3.36,228,154776.939,109155.083,8.40,0.1869,104.40,5.900,25.870,149.300,-3.564,475071.9,2.0925,126.75
Italy,2022-08,-2744,3.30,227,154776.939,109105.083,9.10,0.1634,106.80,6.300,31.620,149.300,-3.564,475071.9,2.0582,124.18
Italy,2022-09,-4332,4.14,234,155512.139,109605.083,9.40,0.1689,104.60,6.200,25.880,149.300,-3.564,475071.9,2.8138,132.62
Italy,2022-10,5505,4.53,234,150472.139,110143.033,12.60,0.2305,103.40,5.100,20.580,145.900,-3.792,471710.1,3.185,134.50
Italy,2022-11,-2967,4.24,217,149976.139,111357.103,12.60,0.2317,103.30,4.600,21.670,145.900,-3.792,471710.1,2.9341,130.59
Italy,2022-12,-2139,4.26,217,149437.359,111175.953,12.30,0.2822,104.40,3.900,19.400,145.900,-3.792,471710.1,3.0002,125.98
Italy,2023-01,-982,4.24,205,152937.359,110325.953,10.70,0.3092,103.90,3.000,20.700,144.400,-3.598,516487.2,3.0442,119.58
Italy,2023-02,2315,4.27,190,152315.809,109265.953,9.80,0.2691,103.70,2.100,18.700,144.400,-3.598,516487.2,3.223,104.70
Italy,2023-03,-3012,4.24,186,146191.974,111935.453,8.10,0.2518,103.10,1.500,15.780,144.400,-3.598,516487.2,3.2328,100.72
Netherlands,2019-11,526,-0.19,16,4769.412,12580,2.60,0.0358,101.70,6.100,13.780,49.200,2.241,199813,0.3016,-49.16
Netherlands,2019-12,608,-0.14,16,4769.412,16390,2.80,0.0297,100.10,5.700,18.840,49.200,2.241,199813,0.3662,-50.62
Netherlands,2020-01,-3869,-0.17,14,4769.412,15340,1.70,0.0315,102.60,5.500,40.110,48.500,2.566,208479,0.3162,-48.62
Netherlands,2020-02,138,-0.34,13,4869.412,14900,1.30,0.0272,102.60,5.800,53.540,48.500,2.566,208479,0.1333,-47.33
Netherlands,2020-03,727,-0.33,21,4869.412,20654,1.10,0.0965,100.30,7.300,34.150,48.500,2.566,208479,0.3682,-69.82
Netherlands,2020-04,1482,-0.22,23,5011.085,32750,1.00,0.0780,94.00,8.200,27.510,49.400,2.145,201031,0.5538,-77.38
Netherlands,2020-05,1004,-0.31,21,5311.085,43870,1.10,0.0573,93.80,9.300,30.430,49.400,2.145,201031,0.4784,-78.84
Netherlands,2020-06,972,-0.29,14,5258.247,51980,1.70,0.0489,94.90,9.200,24.460,49.400,2.145,201031,0.3505,-64.05
Netherlands,2020-07,-2697,-0.39,13,5444.207,57300,1.60,0.0436,97.50,10.100,26.410,55.100,-0.421,192370,0.2207,-61.07
Netherlands,2020-08,368,-0.41,11,5444.207,60290,0.30,0.0460,97.60,9.400,26.370,55.100,-0.421,192370,0.1605,-57.05
Netherlands,2020-09,1206,-0.44,8,5505.722,60550,1.00,0.0352,98.20,10.300,38.020,55.100,-0.421,192370,0.123,-56.30
Netherlands,2020-10,1808,-0.53,8,5457.872,56140,1.20,0.0310,100.50,10.600,20.570,55.300,-1.420,197080,0.0005,-53.05
Netherlands,2020-11,1506,-0.54,7,5642.872,51960,0.70,0.0333,99.70,10.700,22.750,55.300,-1.420,197080,-0.0553,-48.47
Netherlands,2020-12,1253,-0.55,7,5642.872,53630,0.90,0.0295,99.80,11.700,33.090,55.300,-1.420,197080,-0.0915,-45.85
Netherlands,2021-01,397,-0.53,5,5642.872,45060,1.60,0.0311,102.20,12.300,27.950,54.700,-3.033,206049,-0.0636,-46.64
Netherlands,2021-02,599,-0.39,6,5942.872,41030,1.90,0.0255,99.60,12.100,19.400,54.700,-3.033,206049,0.0643,-45.43
Netherlands,2021-03,1096,-0.33,3,5943.084,39210,1.90,0.0266,103.00,10.100,18.610,54.700,-3.033,206049,0.1479,-47.79
Netherlands,2021-04,1618,-0.30,3,5943.084,35320,1.70,0.0370,101.90,9.200,16.760,55.300,-4.536,200695,0.2051,-50.51
Netherlands,2021-05,1065,-0.19,3,6243.084,32480,2.00,0.0276,102.90,8.200,15.830,55.300,-4.536,200695,0.377,-56.70
Netherlands,2021-06,1347,-0.24,5,6242.618,28950,1.70,0.0217,104.50,8.100,18.240,55.300,-4.536,200695,0.3039,-54.39
Netherlands,2021-07,-3491,-0.38,7,6302.071,27030,1.40,0.0259,105.60,7.800,16.480,54.600,-3.099,216678,0.164,-54.40
Netherlands,2021-08,677,-0.48,6,6142.826,24770,2.70,0.0258,102.70,7.800,23.140,54.600,-3.099,216678,0.0598,-53.98
Netherlands,2021-09,1430,-0.34,2,6362.826,24860,3.00,0.0234,103.50,7.600,16.260,54.600,-3.099,216678,0.1967,-53.67
Netherlands,2021-10,1215,-0.18,3,6362.826,22040,3.70,0.0279,103.00,7.500,27.190,52.900,-2.843,213815,0.3523,-53.23
Netherlands,2021-11,1284,-0.27,4,6637.826,21350,5.90,0.0829,104.00,7.200,17.220,52.900,-2.843,213815,0.3123,-58.23
Netherlands,2021-12,1068,-0.32,6,6637.826,24550,6.40,0.1012,105.90,7.000,24.830,52.900,-2.843,213815,0.2791,-59.91
Netherlands,2022-01,-3380,-0.10,2,6637.826,20700,7.60,0.1029,105.50,6.600,30.150,52.500,-1.800,224282,0.534,-63.40
Netherlands,2022-02,767,0.24,9,6942.026,19190,7.30,0.2177,103.90,6.600,20.560,52.500,-1.800,224282,0.9442,-70.42
Netherlands,2022-03,1159,0.34,6,6875.226,20210,11.70,0.3229,103.80,6.600,33.400,52.500,-1.800,224282,1.0542,-71.42
Netherlands,2022-04,3608,0.85,10,6875.226,18970,11.20,0.3760,109.20,6.500,26.190,50.900,-0.842,222945,1.5682,-71.82
Netherlands,2022-05,2147,1.05,10,6733.157,19090,10.20,0.4104,107.20,6.100,28.710,50.900,-0.842,222945,1.8742,-82.42
Netherlands,2022-06,1449,1.82,37,6733.834,21030,9.90,0.5120,105.90,6.000,21.330,50.900,-0.842,222945,2.4373,-61.73
Netherlands,2022-07,-3065,1.47,39,6871.052,19170,11.60,0.5638,106.80,5.900,25.870,51.000,0.603,236903,2.0925,-62.25
Netherlands,2022-08,-91,1.41,38,6800.004,18300,13.70,0.5790,104.90,6.300,31.620,51.000,0.603,236903,2.0582,-64.82
Netherlands,2022-09,2037,2.14,34,6798.685,20470,17.10,0.5788,106.70,6.200,25.880,51.000,0.603,236903,2.8138,-67.38
Netherlands,2022-10,1276,2.52,33,7091.827,17811,16.80,0.6172,105.50,5.100,20.580,49.100,0.826,234193,3.185,-66.50
Netherlands,2022-11,875,2.35,28,7307.227,21108,11.30,0.6324,104.10,4.600,21.670,49.100,0.826,234193,2.9341,-58.41
Netherlands,2022-12,826,2.43,34,7307.227,27083,11.00,0.6745,106.10,3.900,19.400,49.100,0.826,234193,3.0002,-57.02
Netherlands,2023-01,-3233,2.50,31,7307.227,30833,8.40,0.6205,101.20,3.000,20.700,51.000,0.558,247145,3.0442,-54.42
Netherlands,2023-02,357,2.68,31,7647.227,24267,8.90,0.6008,101.60,2.100,18.700,51.000,0.558,247145,3.223,-54.30
Netherlands,2023-03,1030,2.76,38,8025.048,27775,4.50,0.6542,99.90,1.500,15.780,51.000,0.558,247145,3.2328,-47.28
Portugal,2019-11,530,0.35,70,293979.136,11938.23,0.20,0.0229,103.20,6.100,13.780,119.000,2.904,54423.3,0.3016,4.84
Portugal,2019-12,516,0.41,71,293994.136,11938.23,0.40,0.0266,106.50,5.700,18.840,119.000,2.904,54423.3,0.3662,4.38
Portugal,2020-01,299,0.37,68,280295.952,10943.63,0.80,0.0259,107.10,5.500,40.110,116.600,3.065,55121.5,0.3162,5.38
Portugal,2020-02,286,0.25,72,281531.452,12193.63,0.50,0.0170,104.60,5.800,53.540,116.600,3.065,55121.5,0.1333,11.67
Portugal,2020-03,416,0.71,125,287443.83,10698.09,0.10,0.1041,96.00,7.300,34.150,116.600,3.065,55121.5,0.3682,34.18
Portugal,2020-04,462,0.97,142,291070.83,12048.59,-0.10,0.0852,74.40,8.200,27.510,119.100,2.755,50648.8,0.5538,41.62
Portugal,2020-05,396,0.81,133,298637.83,11840.84,-0.60,0.0781,76.80,9.300,30.430,119.100,2.755,50648.8,0.4784,33.16
Portugal,2020-06,412,0.53,96,303819.825,13149.14,0.20,0.0555,85.80,9.200,24.460,119.100,2.755,50648.8,0.3505,17.95
Portugal,2020-07,390,0.40,92,293255.21,12324.72,-0.10,0.0550,97.90,10.100,26.410,126.300,1.057,45634.6,0.2207,17.93
Portugal,2020-08,330,0.36,88,293385.21,13574.72,-0.20,0.0575,107.00,9.400,26.370,126.300,1.057,45634.6,0.1605,19.95
Portugal,2020-09,320,0.32,84,301595.934,12663.29,-0.80,0.0397,103.90,10.300,38.020,126.300,1.057,45634.6,0.123,19.70
Portugal,2020-10,449,0.18,79,303792.934,12638.29,-0.60,0.0368,105.70,10.600,20.570,131.500,-1.220,51666.2,0.0005,17.95
Portugal,2020-11,439,0.07,68,305172.252,11435.12,-0.40,0.0318,100.00,10.700,22.750,131.500,-1.220,51666.2,-0.0553,12.53
Portugal,2020-12,502,0.03,65,305142.252,11410.12,-0.30,0.0350,101.70,11.700,33.090,131.500,-1.220,51666.2,-0.0915,12.15
Portugal,2021-01,524,0.03,61,309925.242,10002.897,0.20,0.0297,100.90,12.300,27.950,134.900,-2.933,52569.3,-0.0636,9.36
Portugal,2021-02,469,0.16,61,317480.024,11327.897,0.30,0.0479,102.10,12.100,19.400,134.900,-2.933,52569.3,0.0643,9.57
Portugal,2021-03,494,0.23,59,322104.877,10993.397,0.10,0.0450,101.70,10.100,18.610,134.900,-2.933,52569.3,0.1479,8.21
Portugal,2021-04,-1374,0.35,68,330304.929,12243.397,-0.10,0.0416,102.20,9.200,16.760,138.200,-4.166,49317.6,0.2051,14.49
Portugal,2021-05,493,0.53,75,334094.928,11069.2,0.50,0.0409,97.30,8.200,15.830,138.200,-4.166,49317.6,0.377,15.30
Portugal,2021-06,628,0.43,72,339135.928,12399.2,-0.60,0.0348,95.20,8.100,18.240,138.200,-4.166,49317.6,0.3039,12.61
Portugal,2021-07,621,0.27,72,325667.687,9921.08,1.10,0.0271,98.60,7.800,16.480,134.100,-3.206,53349.7,0.164,10.60
Portugal,2021-08,476,0.14,68,325667.687,9921.08,1.30,0.0259,96.70,7.800,23.140,134.100,-3.206,53349.7,0.0598,8.02
Portugal,2021-09,850,0.26,62,334562.676,7337.321,1.30,0.0437,98.60,7.600,16.260,134.100,-3.206,53349.7,0.1967,6.33
Portugal,2021-10,718,0.39,60,339801.476,7257.321,1.80,0.0520,99.00,7.500,27.190,129.000,-1.304,55307.4,0.3523,3.77
Portugal,2021-11,667,0.39,70,344229.115,6432.321,2.60,0.0697,101.00,7.200,17.220,129.000,-1.304,55307.4,0.3123,7.77
Portugal,2021-12,578,0.36,74,346344.101,6432.321,2.80,0.0484,102.40,7.000,24.830,129.000,-1.304,55307.4,0.2791,8.09
Portugal,2022-01,722,0.58,70,338389.989,6820.183,3.40,0.0427,97.20,6.600,30.150,125.400,-0.487,56766.3,0.534,4.60
Portugal,2022-02,329,1.06,91,344326.519,8070.183,4.40,0.0867,98.00,6.600,20.560,125.400,-0.487,56766.3,0.9442,11.58
Portugal,2022-03,507,1.16,88,348941.519,8208.313,5.50,0.1140,103.00,6.600,33.400,125.400,-0.487,56766.3,1.0542,10.58
Portugal,2022-04,1207,1.76,101,351418.519,9409.313,7.40,0.1255,100.80,6.500,26.190,124.600,0.581,56005.7,1.5682,19.18
Portugal,2022-05,708,2.14,119,355730.5,9083.687,8.10,0.1552,100.30,6.100,28.710,124.600,0.581,56005.7,1.8742,26.58
Portugal,2022-06,474,2.65,120,360672.866,9594.213,9.00,0.2364,99.20,6.000,21.330,124.600,0.581,56005.7,2.4373,21.27
Portugal,2022-07,382,2.26,118,347764.531,7330.191,9.40,0.2540,99.10,5.900,25.870,123.100,2.212,59865.9,2.0925,16.75
Portugal,2022-08,104,2.16,113,347714.501,7330.191,9.30,0.2548,101.00,6.300,31.620,123.100,2.212,59865.9,2.0582,10.18
Portugal,2022-09,456,2.89,109,352668.223,7706.513,9.80,0.3126,98.90,6.200,25.880,123.100,2.212,59865.9,2.8138,7.62
Portugal,2022-10,-2314,3.26,107,355065.915,8456.513,10.60,0.3088,97.10,5.100,20.580,119.900,3.070,60898.5,3.185,7.50
Portugal,2022-11,244,3.02,95,357889.603,7746.469,10.20,0.2961,100.60,4.600,21.670,119.900,3.070,60898.5,2.9341,8.59
Portugal,2022-12,-159,3.10,101,359594.603,7746.469,9.80,0.2476,103.90,3.900,19.400,119.900,3.070,60898.5,3.0002,9.98
Portugal,2023-01,541,3.13,94,351491.475,7091.663,8.60,0.1868,101.50,3.000,20.700,113.900,1.564,62483.3,3.0442,8.58
Portugal,2023-02,492,3.27,90,357431.468,7993.839,8.60,0.1679,99.50,2.100,18.700,113.900,1.564,62483.3,3.223,4.70
Portugal,2023-03,90,3.27,89,362216.468,5817.454,8.00,0.2346,98.40,1.500,15.780,113.900,1.564,62483.3,3.2328,3.72
Slovakia,2019-11,97,0.09,44,150068.11,0,3.20,,109.80,6.100,13.780,48.400,0.199,24659.3,0.3016,-21.16
Slovakia,2019-12,95,0.13,43,149088.86,0,3.20,,109.50,5.700,18.840,48.400,0.199,24659.3,0.3662,-23.62
Slovakia,2020-01,140,0.13,44,153088.86,200,3.20,,115.60,5.500,40.110,48.000,0.027,24304.8,0.3162,-18.62
Slovakia,2020-02,71,0.00,47,154546.4,400,3.10,,114.80,5.800,53.540,48.000,0.027,24304.8,0.1333,-13.33
Slovakia,2020-03,122,0.04,58,155688.37,444,2.40,,93.40,7.300,34.150,48.000,0.027,24304.8,0.3682,-32.82
Slovakia,2020-04,-568,0.69,114,161895.35,2535,2.10,,67.90,8.200,27.510,49.000,-0.421,21963.9,0.5538,13.62
Slovakia,2020-05,132,0.56,108,164329.46,2980,2.10,,81.90,9.300,30.430,49.000,-0.421,21963.9,0.4784,8.16
Slovakia,2020-06,139,0.04,47,157935.18,2950,1.80,,99.90,9.200,24.460,49.000,-0.421,21963.9,0.3505,-31.05
Slovakia,2020-07,374,-0.16,36,163360.2,2500,1.80,,104.10,10.100,26.410,59.100,-1.838,21852.4,0.2207,-38.07
Slovakia,2020-08,251,-0.22,30,164822.86,2500,1.40,,110.00,9.400,26.370,59.100,-1.838,21852.4,0.1605,-38.05
Slovakia,2020-09,344,-0.27,25,165533.86,2500,1.40,,113.70,10.300,38.020,59.100,-1.838,21852.4,0.123,-39.30
Slovakia,2020-10,358,-0.35,26,166818.86,1500,1.60,,110.90,10.600,20.570,59.200,-2.624,24942.3,0.0005,-35.05
Slovakia,2020-11,374,-0.39,22,166815.73,1500,1.60,,114.00,10.700,22.750,59.200,-2.624,24942.3,-0.0553,-33.47
Slovakia,2020-12,355,-0.52,10,167246.458,1380,1.60,,112.30,11.700,33.090,59.200,-2.624,24942.3,-0.0915,-42.85
Slovakia,2021-01,270,-0.43,15,168374.481,615,0.70,,114.60,12.300,27.950,58.900,-4.169,24683.3,-0.0636,-36.64
Slovakia,2021-02,246,-0.18,27,171360.611,615,0.90,,114.90,12.100,19.400,58.900,-4.169,24683.3,0.0643,-24.43
Slovakia,2021-03,60,-0.05,31,172856.667,615,1.50,,117.90,10.100,18.610,58.900,-4.169,24683.3,0.1479,-19.79
Slovakia,2021-04,304,-0.06,27,168803.71,615,1.70,,115.60,9.200,16.760,59.000,-4.980,22495.4,0.2051,-26.51
Slovakia,2021-05,221,0.07,29,169300.585,0,2.00,,110.80,8.200,15.830,59.000,-4.980,22495.4,0.377,-30.70
Slovakia,2021-06,288,0.03,32,170195.389,0,2.50,,112.60,8.100,18.240,59.000,-4.980,22495.4,0.3039,-27.39
Slovakia,2021-07,223,-0.14,31,170926.483,0,2.90,,114.20,7.800,16.480,60.200,-4.904,24922.8,0.164,-30.40
Slovakia,2021-08,166,-0.25,29,169696.613,0,3.30,,109.60,7.800,23.140,60.200,-4.904,24922.8,0.0598,-30.98
Slovakia,2021-09,255,-0.08,28,170086.6,0,4.00,,108.40,7.600,16.260,60.200,-4.904,24922.8,0.1967,-27.67
Slovakia,2021-10,134,0.13,34,170086.6,0,4.40,,111.80,7.500,27.190,60.300,-4.430,26493.6,0.3523,-22.23
Slovakia,2021-11,130,0.02,33,169688.475,0,4.80,,117.10,7.200,17.220,60.300,-4.430,26493.6,0.3123,-29.23
Slovakia,2021-12,122,-0.02,36,169133.279,0,5.10,,117.30,7.000,24.830,60.300,-4.430,26493.6,0.2791,-29.91
Slovakia,2022-01,174,0.25,37,172040.029,0,7.70,,115.40,6.600,30.150,62.200,-4.414,26411.7,0.534,-28.40
Slovakia,2022-02,114,0.71,56,173276.16,0,8.30,,113.40,6.600,20.560,62.200,-4.414,26411.7,0.9442,-23.42
Slovakia,2022-03,143,0.99,71,174127.443,0,9.60,,108.20,6.600,33.400,62.200,-4.414,26411.7,1.0542,-6.42
Slovakia,2022-04,335,1.53,78,176582.443,0,10.90,,108.40,6.500,26.190,61.600,-3.465,24543.7,1.5682,-3.82
Slovakia,2022-05,222,1.87,92,177470.255,0,11.80,,111.60,6.100,28.710,61.600,-3.465,24543.7,1.8742,-0.42
Slovakia,2022-06,149,2.38,93,177750.751,0,12.60,,109.10,6.000,21.330,61.600,-3.465,24543.7,2.4373,-5.73
Slovakia,2022-07,71,2.14,106,177962.001,0,12.80,,110.20,5.900,25.870,60.300,-2.232,27258.6,2.0925,4.75
Slovakia,2022-08,89,2.03,100,176732.131,0,13.40,,109.80,6.300,31.620,60.300,-2.232,27258.6,2.0582,-2.82
Slovakia,2022-09,86,2.87,107,177982.131,0,13.60,,109.00,6.200,25.880,60.300,-2.232,27258.6,2.8138,5.62
Slovakia,2022-10,76,3.55,136,170385.093,0,14.50,,109.80,5.100,20.580,58.600,-1.706,28975.6,3.185,36.50
Slovakia,2022-11,76,3.37,130,170381.968,0,15.10,,106.50,4.600,21.670,58.600,-1.706,28975.6,2.9341,43.59
Slovakia,2022-12,76,3.20,111,167626.772,0,15.00,,105.90,3.900,19.400,58.600,-1.706,28975.6,3.0002,19.98
Slovakia,2023-01,180,3.25,106,170613.022,0,15.10,,104.40,3.000,20.700,58.800,-1.023,28874,3.0442,20.58
Slovakia,2023-02,-816,3.40,103,175447.682,0,15.40,,107.90,2.100,18.700,58.800,-1.023,28874,3.223,17.70
Slovakia,2023-03,124,3.58,120,175831.586,0,14.80,,109.70,1.500,15.780,58.800,-1.023,28874,3.2328,34.72
Slovenia,2019-11,45,-0.01,34,36424.901,478.5,1.40,,121.60,6.100,13.780,67.700,2.605,12541.6,0.3016,-31.16
Slovenia,2019-12,42,0.02,32,36288.952,245.5,2.00,,119.30,5.700,18.840,67.700,2.605,12541.6,0.3662,-34.62
Slovenia,2020-01,-294,0.09,40,36627.593,397.5,2.30,,125.10,5.500,40.110,65.400,2.416,12580.9,0.3162,-22.62
Slovenia,2020-02,31,0.04,51,36905.205,466.5,2.00,,130.10,5.800,53.540,65.400,2.416,12580.9,0.1333,-9.33
Slovenia,2020-03,62,0.02,56,36954.006,668,0.70,,114.40,7.300,34.150,65.400,2.416,12580.9,0.3682,-34.82
Slovenia,2020-04,93,0.27,72,36276.562,661,-1.30,,95.80,8.200,27.510,68.600,1.158,11380.3,0.5538,-28.38
Slovenia,2020-05,58,0.74,126,41004.803,616.3,-1.40,,102.50,9.300,30.430,68.600,1.158,11380.3,0.4784,26.16
Slovenia,2020-06,59,0.42,85,41964.23,516.3,-0.80,,110.40,9.200,24.460,68.600,1.158,11380.3,0.3505,6.95
Slovenia,2020-07,162,0.09,61,41964.672,521.3,-0.30,,122.70,10.100,26.410,77.600,-2.295,11033.9,0.2207,-13.07
Slovenia,2020-08,103,-0.10,42,41965.113,434.3,-0.70,,117.60,9.400,26.370,77.600,-2.295,11033.9,0.1605,-26.05
Slovenia,2020-09,146,-0.08,44,42577.941,277.3,-0.70,,122.20,10.300,38.020,77.600,-2.295,11033.9,0.123,-20.30
Slovenia,2020-10,155,-0.13,48,43056.382,284.3,-0.50,,127.30,10.600,20.570,77.600,-3.211,12308.4,0.0005,-13.05
Slovenia,2020-11,151,-0.18,43,43425.81,256,-1.10,,124.20,10.700,22.750,77.600,-3.211,12308.4,-0.0553,-12.47
Slovenia,2020-12,148,-0.23,39,43441.26,120,-1.20,,124.00,11.700,33.090,77.600,-3.211,12308.4,-0.0915,-13.85
Slovenia,2021-01,-188,-0.17,41,43993.46,317.5,-0.90,,122.00,12.300,27.950,79.600,-6.059,12298.1,-0.0636,-10.64
Slovenia,2021-02,145,0.02,47,44525.86,552.5,-1.10,,127.00,12.100,19.400,79.600,-6.059,12298.1,0.0643,-4.43
Slovenia,2021-03,163,0.03,39,44030.96,673,0.10,,130.90,10.100,18.610,79.600,-6.059,12298.1,0.1479,-11.79
Slovenia,2021-04,-92,0.02,35,45993.16,765,2.20,,129.30,9.200,16.760,85.000,-6.460,11605.6,0.2051,-18.51
Slovenia,2021-05,143,0.21,43,46523.86,894,2.20,,129.10,8.200,15.830,85.000,-6.460,11605.6,0.377,-16.70
Slovenia,2021-06,183,0.15,44,47084.36,1041.5,1.70,,129.70,8.100,18.240,85.000,-6.460,11605.6,0.3039,-15.39
Slovenia,2021-07,194,0.14,59,47084.36,1048.5,2.00,,127.40,7.800,16.480,80.000,-4.720,13110.3,0.164,-2.40
Slovenia,2021-08,105,-0.09,45,47084.36,838.5,2.10,,129.10,7.800,23.140,80.000,-4.720,13110.3,0.0598,-14.98
Slovenia,2021-09,196,0.05,41,47411.16,757.5,2.70,,129.00,7.600,16.260,80.000,-4.720,13110.3,0.1967,-14.67
Slovenia,2021-10,158,0.17,38,48794.76,703.5,3.50,,128.20,7.500,27.190,79.500,-4.613,13483,0.3523,-18.23
Slovenia,2021-11,142,0.15,46,49143.26,609.5,4.90,,134.60,7.200,17.220,79.500,-4.613,13483,0.3123,-16.23
Slovenia,2021-12,116,0.17,55,49143.26,144.5,5.10,,143.60,7.000,24.830,79.500,-4.613,13483,0.2791,-10.91
Slovenia,2022-01,125,0.40,52,49571.76,272,6.00,,140.90,6.600,30.150,74.500,-3.370,14009.2,0.534,-13.40
Slovenia,2022-02,70,0.70,55,49852.86,362,7.00,,127.40,6.600,20.560,74.500,-3.370,14009.2,0.9442,-24.42
